track_id,track_name,artist_name,album_name,release_year,track_genre,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
DwNzwyqiE2NGIYvrD7quMD,Lost Story,Avery Hart,Wild Journey,2014,blues,76,210429,FALSE,0.518,0.699,11,-5.896,1,0.058,0.415,0.006,0.416,0.833,73.49,4
NYNjZIHu7cgUTZhPifd8aK,Midnight Sky,Luna Hart,Silver Signal,2003,r-n-b,95,168472,FALSE,0.46,0.524,3,-20.479,1,0.2,0.673,0.24,0.028,0.99,95.56,3
VmHEKmvxJmoREV20JLOEDx,Northern Love,Leo Miles,Dreaming Sky,2024,edm,43,205982,TRUE,0.696,0.786,7,-10.581,0,0.096,0.063,0.293,0.356,0.631,124.37,4
HKoVm9S5duCfszHBHc35dA,Golden Shadows III,Kai Ray,Electric Love,2013,edm,8,244736,FALSE,0.9,0.776,9,-17.632,1,0.002,0.3,0.164,0.15,0.583,117.57,4
wrVxw93l3i1CIF0Fq8yeki,Blue Fire,Kai Gray,Dreaming Stars,2010,punk,84,224161,FALSE,0.408,0.99,7,-6.42,0,0.148,0.247,0.395,0.349,0.317,130.28,3
ikCt9jlywbSIv2DsEs4C0K,Northern Sky,Nico Soul,Hidden Shadows,2004,house,100,172926,FALSE,0.99,0.687,1,-9.384,1,0.051,0.387,0.298,0.13,0.622,152.32,4
JdEDNX2uaNxdekvr6gvdJu,Silent Rhythm II,Jade Vale,Electric Shadows,2022,reggae,33,284751,FALSE,0.526,0.353,4,-24.699,0,0.081,0.651,0.036,0.244,0.254,100.11,5
4S7D5EvujTjb0VfdoSja6Q,Lost Road,Atlas Blue,Silent Echo,2011,rock,53,236873,TRUE,0.417,0.915,6,-6.615,1,0.014,0.236,0.166,0.052,0.41,116.89,4
JUyuWNaP6igVKcs4UdjakY,Blue Shadows II,Mira Rhythm,Velvet Signal,2010,r-n-b,81,68303,FALSE,0.797,0.504,7,-21.464,0,0.008,0.601,0.246,0.139,0.498,107.45,4
vJ5sIVimF1AY8lCPCAn3Hn,Velvet Sunrise,Kai Fox,Summer Fire,1998,rock,54,153846,FALSE,0.504,0.721,5,-13.327,1,0.105,0.712,0.018,0.168,0.515,115.23,4
wcbeZZU6Hx46gSnKQclrOn,Crystal Moon Forever,Nova Blue,Endless Sunrise,2008,soul,51,280355,FALSE,0.484,0.485,2,-18.65,1,0.118,0.6,0.139,0.179,0.744,82.38,4
4O4HOnV2Xwk4u9ovLIEkRp,Hidden Waves Tonight,Remy Rhythm,Velvet Love,2006,electronic,89,173882,FALSE,0.908,0.59,5,-17.807,0,0.003,0.199,0.377,0.164,0.582,121.11,3
a3vYuafYhkGcPswbXRqJlV,Burning Memory,Remy Beat,Velvet Lights,2001,latin,32,183751,FALSE,0.914,0.385,9,-23.182,0,0.075,0.748,0.035,0.295,0.633,125.21,4
3T29aXJSxa1T3J0YHUL4t4,Electric Rain,Maya Lane,Summer Hearts,2017,house,84,258436,FALSE,0.938,0.959,3,-4.535,1,0.134,0,0.241,0.108,0.73,136.1,5
3jIU3VkZbMkRzeDkUY1gZJ,Lost Rain III,Vera Soul,Burning Road,2003,folk,80,273140,FALSE,0.571,0.288,7,-26.641,1,0.048,0.732,0.037,0.161,0.4,105.7,4
NMqRzoPBhMA1PwFXpUZbKQ,Burning Rhythm,Zara Hart,Midnight Love,2015,ambient,100,251997,FALSE,0.382,0.277,3,-23.514,1,0.064,0.768,0.444,0.147,0.467,91,3
OWjuYEWXohNNwd0F6nn00E,Golden Dance Again,Jade Wave,Falling Moon,2015,jazz,28,218361,FALSE,0.679,0.457,7,-21.425,0,0.121,0.451,0.087,0.021,0.409,117.88,5
f3eihfowSz2l0uAfjya1Z2,Dreaming Road,Luna Star,Last Rhythm,2010,soul,81,248486,FALSE,0.752,0.769,7,-16.013,1,0.12,0.348,0.154,0.206,0.668,75.17,4
nDhL897qOeqoQZA8cqvb1b,Broken Journey III,Milo Star,Last Echo,2005,electronic,52,166328,FALSE,0.721,0.777,7,-11.407,0,0.104,0.273,0.221,0.165,0.745,139.09,4
2O6CAgdnutO4Vjj9iLROmq,Silent Memory Tonight,Jade Moon,Electric Hearts,2015,classical,60,258205,FALSE,0.02,0.201,7,-26.247,0,0.259,0.728,0.774,0.084,0.48,86.79,3
REhS6tebPtuWHfhwXLZIhB,Hidden Story III,Riven River,Northern Shadows,2002,jazz,90,223128,FALSE,0.659,0.365,2,-22.506,0,0.113,0.529,0.269,0.075,0.397,126.54,4
hcNIiyhj4QvtayggxhEggU,Northern Rain,Milo North,Burning Fire,2015,reggae,69,319857,FALSE,0.5,0.472,3,-17.107,0,0.145,0.665,0.261,0.331,0.858,100.68,3
kePjs3816NXVshgJwSHHuD,Hidden Sky,Remy Blue,Broken Sky,2016,metal,41,152021,FALSE,0.337,0.871,8,-5.207,1,0.016,0.191,0.041,0.338,0.516,125.34,4
ZUAOp65cOMiXSnKJFv15pX,Last Journey,Orion Blue,Dreaming Journey,2021,blues,61,266052,FALSE,0.355,0.336,0,-22.445,0,0.232,0.802,0.272,0.056,0.393,122.85,4
McM7Gb88aHUEghXta5iMiW,Summer Waves,Jade Gray,Dreaming Rain,2024,r-n-b,89,96505,FALSE,0.854,0.685,8,-10.829,1,0.001,0.38,0.179,0.101,0.732,112.88,4
89IfPK3RwFDIlE98FvmlVJ,Midnight Love,Jade Blue,Last Moon,2013,jazz,55,212923,FALSE,0.557,0.225,1,-23.536,1,0.049,0.963,0.169,0.21,0.496,97.88,4
Eo7btg0B4zeSG3snXHKPUk,Velvet Echo,Avery North,Wild Echo,2026,punk,64,229070,FALSE,0.573,0.852,1,-7.255,0,0.104,0,0.053,0.003,0.566,145.81,4
yEv4JL66q2DOqYdF8JNzHs,Dreaming Memory,Maya Moon,Broken Dreams,2004,r-n-b,43,188684,FALSE,0.825,0.549,4,-22.353,1,0.152,0.425,0.07,0.176,0.869,101.55,4
D9DNOwgfUS2lkq8WNI8GvT,Neon Stars,Elio Miles,Midnight Shadows,2006,country,43,259934,FALSE,0.631,0.652,10,-16.349,0,0.092,0.894,0.168,0.075,0.348,106.14,5
hZbbBObVFad0EOCXDuyTIh,Last Lights,Orion Beat,Lost Signal,2006,hip-hop,84,200114,FALSE,0.595,0.677,3,-9.849,1,0.613,0.282,0.113,0.038,0.534,94.82,4
ASYxbG7H9XZURWSdFHYUtf,Last Fire,Orion North,Dreaming Dreams,2000,r-n-b,72,212039,FALSE,0.344,0.794,1,-11.83,0,0.013,0.032,0.032,0.208,0.676,119.11,4
b1qZQEA7h2ROlt8AlmCZLN,Midnight Lights Again,Luna Star,Lost Story,2004,country,87,163930,FALSE,0.529,0.352,2,-24.228,0,0.112,0.81,0.375,0.193,0.71,101.11,4
NrILlXoAoD9zSvlIiB2xN2,Golden Hearts Forever,Riven Gray,Lost Rain,1997,rock,40,215409,TRUE,0.669,0.846,4,-3.063,0,0.078,0.312,0.066,0.235,0.63,99.42,5
sRGU95DP9rND8lsdUp8QcL,Endless Hearts,Aria Star,Northern Shadows,2013,jazz,71,304923,FALSE,0.75,0.374,5,-16.93,0,0.187,0.656,0.229,0.24,0.99,91.15,3
P3adG28jOhefi4uHxp6Ver,Silver Sky III,Luna Soul,Last Signal,2001,reggae,29,242842,TRUE,0.68,0.745,4,-7.592,0,0.097,0.295,0.024,0.06,0.836,101.18,3
9Nw38pkBj73g06kUofXWB2,Last Sunrise,Atlas Fox,Silent Fire,2024,blues,74,341510,FALSE,0.682,0.682,11,-11.087,1,0.065,0.218,0.13,0.127,0.204,80.31,4
gaMMPYMGxSWz2vlQNfgmdo,Electric Love,Remy Beat,Summer Lights,2007,latin,43,154689,FALSE,0.798,0.787,11,-13.086,1,0.058,0.553,0.052,0.054,0.256,70.12,3
l4jjNCejfdkpoAh3RWPq4k,Dreaming Sunrise Tonight,Ivy Lane,Dreaming Lights,2023,metal,57,182173,FALSE,0.347,0.888,8,-9.646,1,0.084,0.07,0.019,0.007,0.364,138.55,4
btft8Z5l0zRq7UhimfI6R7,Falling Shadows,Kai Hart,Summer Signal,2025,folk,57,233804,FALSE,0.493,0.561,6,-19.372,1,0.191,0.751,0.094,0.019,0.598,93.14,5
1LRMlef7o5qDLOcfHbmNvN,Blue Rhythm,Aria Wave,Blue Signal,2018,country,39,187031,FALSE,0.61,0.463,2,-20.976,1,0.352,0.555,0.215,0.184,0.383,127.18,3
XyBoMmwIA4NBehDkGZt5Jf,Hidden Signal,Nova River,Endless Road,2013,indie,40,256294,FALSE,0.492,0.789,5,-7.786,0,0.033,0.339,0.122,0.037,0.667,109.17,4
1g89ZCkS9ImUZ4A1P9ILqA,Crystal Hearts,Jade River,Midnight Hearts,1998,ambient,61,249784,FALSE,0.372,0.431,6,-19.293,0,0.023,0.636,0.54,0.084,0.119,65.7,4
BhhT6DLDaMHLRVCQriYT2z,Velvet Sunrise Again,Vera Bloom,Broken Lights,2003,blues,82,182029,FALSE,0.724,0.532,11,-21.596,0,0.238,0.742,0.355,0.399,0.239,68.64,5
mA7W2GkUPsFY4zJGcnNuw7,Lost Dance Forever,Aria Echo,Golden Shadows,2010,house,39,232045,FALSE,0.852,0.643,2,-16.625,1,0.051,0.636,0.389,0.352,0.334,124.58,3
L4D0y8Yp2HMAECkxFI2GZz,Endless Hearts III,Nico Ray,Crystal Shadows,2009,hip-hop,39,247799,FALSE,0.563,0.441,9,-14.067,1,0.19,0.475,0.092,0.177,0.661,99.46,4
AtD6FYHICjVSswFKFFt8j0,Electric Sunrise,Orion Beat,Silver Love,2006,electronic,74,177562,FALSE,0.836,0.703,0,-12.647,1,0.11,0.536,0.048,0.349,0.526,128.39,3
fAtKkpXTZt67BGTAPAyLXK,Neon Dreams II,Echo Moon,Last Rhythm,2005,indie,46,299189,FALSE,0.603,0.746,2,-15.066,0,0.166,0.125,0.213,0.121,0.772,130.22,4
XxiwMgmGjMvXxZrtAyEDyu,Falling Memory,Nico North,Electric Hearts,2017,rock,64,173358,FALSE,0.429,0.857,9,-12.383,0,0.095,0,0.056,0.249,0.422,108.92,4
WHv5YHSwYmQHx4XzLhJbOB,Silent Signal II,Riven Miles,Dreaming Love,1996,ambient,99,321603,FALSE,0.436,0.376,6,-19.3,0,0.025,0.765,0.232,0.026,0.301,92.84,4
lB5DJuWeKgXvmfojka99t4,Midnight Echo,Vera Echo,Golden Memory,2019,blues,100,232446,FALSE,0.496,0.298,10,-20.155,0,0.203,0.688,0.111,0.379,0.534,67.32,5
B577Ut4tX1npZ6r0zRGV2f,Velvet Road,Luna North,Endless Dance,2012,hip-hop,58,173624,FALSE,0.917,0.575,10,-18.422,1,0.411,0.408,0.033,0.067,0.585,91.46,3
gWXajwiKVeVK77YVDoCDt5,Last Love,Jade Gray,Neon Echo,2015,jazz,49,207911,FALSE,0.281,0.292,8,-22.086,1,0.051,0.921,0.799,0.152,0.201,64.32,3
bzphqikEBPa5DquQ45WQQL,Crystal Waves III,Remy Soul,Endless Sunrise,1996,edm,75,260929,FALSE,0.767,0.931,6,-2,0,0.036,0.322,0.172,0.106,0.671,168.9,4
8RAHDJeTLtF10ziapUb39V,Endless Journey,Sage Miles,Endless Waves,1995,edm,98,228628,FALSE,0.937,0.867,7,-7.962,1,0.225,0.362,0.071,0.176,0.452,110.49,5
4hHrf2yGi7TuT9iNNghx3W,Midnight Love Tonight,Sage Rhythm,Crystal Fire,2024,punk,85,197058,FALSE,0.496,0.99,0,-2.795,0,0.006,0,0.074,0.085,0.12,122.35,4
Ht69LQFIphfs56gSlbc0ZL,Electric Story,Milo Bloom,Electric Memory,2023,k-pop,83,207569,FALSE,0.906,0.99,11,-11.287,0,0.176,0,0.098,0.194,0.902,97.8,4
FdOP3gxCcklXXZd07P19RK,Wild Waves,Zara Hart,Lost Echo,2000,soul,76,252025,TRUE,0.416,0.365,3,-24.006,1,0.007,0.793,0.008,0.044,0.339,66.93,3
9jZuodoT9gfvm5VBhe75ZV,Neon Memory,Luna Hart,Broken Memory,2013,blues,42,228884,FALSE,0.383,0.357,0,-23.019,0,0.161,0.841,0.073,0.15,0.186,74.37,4
biV5rRci007yhIUtVFMeiL,Silent Fire,Mira Blue,Endless Sunrise,2024,punk,42,230174,FALSE,0.648,0.99,3,-4.07,0,0.09,0,0.359,0.345,0.49,128.84,4
7LlBWO6EEdiB4xdyCmLA8b,Silver Story,Nico Vale,Neon Dance,2018,indie,75,242026,FALSE,0.628,0.331,11,-25.996,1,0.017,0.73,0.066,0.047,0.251,90.82,4
oOkQRmHZYUwEjftLU5NiiU,Broken Fire,Mira Miles,Hidden Story,2008,pop,64,255852,FALSE,0.723,0.537,11,-14.976,0,0.121,0.338,0.243,0.388,0.291,113.37,4
cjGCGnV6SyfOiPtlPWsy84,Broken Fire,Skye North,Last Sky,2008,rock,35,136998,FALSE,0.333,0.365,1,-23.492,1,0.165,0.678,0.136,0.047,0.441,137.52,4
yeeglPrnpYnU92b4pwkfsM,Velvet Rain Forever,Vera Hart,Broken Sky,2024,blues,36,191551,FALSE,0.566,0.336,1,-18.332,0,0.044,0.611,0.345,0.134,0.284,98.49,5
EFGXFkHIlvaIae12z7GSNl,Velvet Love II,Skye Ray,Falling Rhythm,2016,k-pop,82,199459,FALSE,0.873,0.959,2,-9.929,1,0.27,0.006,0.013,0.038,0.619,163.4,4
lhbDoUVqE9O6dVLbZ1MmA3,Endless Sunrise Again,Nico Gray,Silent Hearts,1998,ambient,77,289068,FALSE,0.454,0.317,2,-25.87,1,0.077,0.713,0.37,0.299,0.716,98.19,5
tWucyXCaHciFuPqr5Usds7,Electric Shadows,Orion Echo,Silver Shadows,2005,classical,57,292702,FALSE,0.325,0.435,11,-19.156,1,0.04,0.618,0.382,0.194,0.416,87.95,3
my9qQ2iFgXuJX4KwLpUhGJ,Lost Lights,Vera Ray,Summer Lights,2004,soul,50,239967,FALSE,0.428,0.473,8,-16.242,0,0.226,0.671,0.175,0.194,0.356,88.15,4
3F8W8GOzW43iEiiBPwL2Fy,Midnight Rhythm,Zara Soul,Wild Story,1996,ambient,62,243230,FALSE,0.41,0.419,5,-15.932,1,0.132,0.877,0.497,0.129,0.63,63,4
BBhiddVN34vcPbVmSRcSBA,Midnight Waves III,Zara Lane,Golden Road,2017,k-pop,100,212143,FALSE,0.523,0.887,2,-7.266,0,0.037,0.047,0.032,0.035,0.882,108.09,4
4dOyraVJnFhB0D5In7I4Fq,Electric Waves,Aria Blue,Falling Rain,2018,folk,78,241574,FALSE,0.523,0.458,9,-18.206,0,0.041,0.469,0.203,0.054,0.486,73.33,3
4svbjofermKUbyXBLZ8YHy,Last Lights,Luna Vale,Lost Signal,2013,folk,91,269061,FALSE,0.263,0.52,5,-19.514,0,0.119,0.474,0.142,0.012,0.63,88.07,5
sOdT5mld1moPrcFMdFlaVx,Wild Signal III,Riven Lane,Summer Waves,2014,electronic,78,207910,FALSE,0.593,0.744,10,-12.535,0,0.012,0.086,0.083,0.344,0.647,113.87,4
UTtLXm6F0xqpU9BOKMLg0f,Wild Stars,Elio Stone,Last Lights,2004,k-pop,68,187415,FALSE,0.788,0.88,10,-5.548,1,0.054,0.014,0.14,0.163,0.757,109.46,4
aFhhHa4tOTRGPMyjKWGLIm,Neon Dreams,Aria Blue,Burning Memory,2012,r-n-b,80,335256,FALSE,0.592,0.897,7,-9.356,0,0.134,0,0.337,0.313,0.465,82.7,4
OlNYabb1YdSHH8nQGJjJUV,Hidden Love,Echo Star,Wild Road,2020,punk,100,218802,FALSE,0.354,0.812,10,-9.833,0,0.022,0.074,0.335,0.269,0.42,119.32,3
2BE9sW8SLVvbVZuQzXWaez,Silent Dance,Orion Echo,Midnight Waves,2018,metal,43,147080,FALSE,0.31,0.99,3,-3.923,0,0.002,0,0.244,0.309,0.672,121.22,4
NMlrK57B13mIeALYmjWt0I,Hidden Dreams,Elio Beat,Endless Memory,2011,house,76,122118,FALSE,0.772,0.813,0,-9.078,1,0.079,0.245,0.061,0.1,0.486,92.12,4
lPNVZwi8lTymmgA7FsPhOE,Crystal Waves,Avery North,Silver Signal,1996,r-n-b,72,273807,FALSE,0.622,0.871,6,-12.025,0,0.07,0.046,0.029,0.076,0.681,85.92,3
ROwTC3lj7lB2BE5B7AZ8M0,Electric Moon Again,Avery Moon,Velvet Sky,2016,electronic,51,270292,FALSE,0.879,0.736,10,-16.181,1,0.027,0.333,0.081,0.149,0.377,128.09,5
3pNnPeLJfC20wlYoQlJsPa,Northern Rhythm,Milo Echo,Wild Waves,2003,indie,73,294790,FALSE,0.512,0.573,4,-18.521,1,0.029,0.232,0.204,0.072,0.797,85.29,3
8NdXUVU7xZFSByWMgpYh2W,Burning Journey Tonight,Mira Miles,Falling Dance,2006,indie,43,157888,FALSE,0.703,0.477,0,-19.068,1,0.037,0.877,0.064,0.036,0.711,113.76,4
zhgl7rQWlw7SNlv4bXR4bF,Blue Sky III,Sage Sky,Endless Dance,2004,jazz,85,215784,FALSE,0.465,0.271,7,-23.251,1,0.15,0.737,0.382,0.022,0.799,100.63,4
Nv0MrVIYzVGQq1y053mnYC,Burning Story Forever,Nova Beat,Golden Dreams,2007,r-n-b,89,294674,TRUE,0.631,0.612,1,-14.548,0,0.02,0.609,0.061,0.104,0.513,80.27,3
un8VQIsLMSiABIxwxcjqkQ,Electric Story Tonight,Avery Fox,Silent Signal,2024,blues,62,198552,FALSE,0.47,0.229,5,-21.806,1,0.113,0.608,0.16,0.171,0.632,83.76,5
5TzHVUNP8O95iiprHWWGeO,Velvet Hearts,Echo Miles,Burning Story,2008,latin,46,208805,FALSE,0.813,0.774,5,-6.751,0,0.026,0.252,0.148,0.067,0.789,105.12,4
j30AmxfbR4JSOF37Jw8zt8,Burning Sky,Echo Stone,Endless Shadows,2003,indie,66,256883,FALSE,0.625,0.422,10,-17.814,0,0.064,0.486,0.379,0.235,0.65,111.54,4
GrhCRx01rf6h5OBClwLvZG,Midnight Sky,Vera Vale,Hidden Rhythm,2018,ambient,81,190514,FALSE,0.239,0.3,7,-18.52,0,0.191,0.591,0.538,0.157,0.329,80.98,4
REVbFHhYHKAJtJFi5C7orq,Endless Echo Forever,Milo River,Electric Moon,1999,blues,63,190612,FALSE,0.571,0.684,0,-5.795,0,0.138,0.404,0.167,0.076,0.29,105.79,4
XYLNUQqTVoEI851sIPQYwL,Endless Road,Avery Sky,Lost Memory,2004,hip-hop,45,273493,TRUE,0.784,0.618,7,-10.293,0,0.282,0.489,0.175,0.233,0.311,86.87,4
SBSYmfWmA6PAlEOKllQZ0I,Northern Moon,Milo Hart,Last Hearts,1998,house,51,242723,FALSE,0.911,0.782,7,-12.77,0,0.044,0.149,0.023,0.18,0.733,122.05,4
x6gXTQ0yNyNqYjJW89SZJi,Crystal Sky,Milo Hart,Falling Echo,2024,latin,38,173975,FALSE,0.647,0.564,6,-21.007,1,0.244,0.416,0.066,0.02,0.676,85,4
TWRZPZPtt24tsKwRGK1hqC,Dreaming Lights,Aria Ray,Broken Stars,1996,hip-hop,59,227388,TRUE,0.56,0.795,3,-12.191,0,0.199,0.095,0.19,0.105,0.73,82.24,5
pseKOUUAO6lYCSRN1U6hHu,Lost Lights,Maya River,Falling Dance,2000,latin,77,227125,FALSE,0.561,0.705,4,-12.23,0,0.08,0,0.153,0.111,0.426,111.13,4
E7y3REmYBUg9iEfSUC7WBX,Neon Story,Aria Rhythm,Golden Rhythm,2007,folk,42,210866,FALSE,0.647,0.427,11,-20.594,1,0.075,0.528,0.225,0.021,0.604,77.34,4
ObcVvdOCssFEBGjHvS5XMs,Velvet Moon,Ivy Wave,Silver Stars,2006,classical,72,210017,FALSE,0.229,0.137,7,-25.76,1,0.121,0.829,0.579,0.01,0.263,61.38,5
0G3OlsIMavznLW4dFnxvQG,Silver Love,Ivy Gray,Neon Sunrise,2008,house,80,232957,FALSE,0.658,0.903,9,-8.222,1,0.02,0.477,0.118,0.147,0.603,111.5,5
vriVqXK6CaTweGs3B66NlN,Silent Lights II,Orion Wave,Electric Shadows,2023,edm,99,280290,FALSE,0.763,0.639,5,-18.83,1,0.31,0.439,0.085,0.283,0.442,138.85,4
1H5Us4DWQNKhaOj1SjXUbM,Falling Sky,Luna Stone,Silver Love,2013,latin,67,254212,FALSE,0.808,0.475,1,-16.083,1,0.077,0.416,0.086,0.108,0.609,100.88,4
E3ic57bpWgEz7dtnS7RG1i,Silver Love,Zara Soul,Midnight Signal,2023,pop,100,221943,FALSE,0.696,0.89,11,-5.923,1,0.012,0.309,0.22,0.14,0.269,91.67,3
Dfl2E7CTprHjagh50mNAW4,Northern Shadows,Mira Hart,Silver Memory,2023,edm,27,274822,FALSE,0.766,0.871,5,-13.652,1,0.18,0.234,0.222,0.305,0.72,120.84,4
aHcPSRu0SfJkoO4d7qqST9,Neon Fire,Sage Rhythm,Burning Echo,1996,soul,58,214947,FALSE,0.62,0.58,1,-15.692,1,0.099,0.593,0.199,0.148,0.522,145.2,3
iRh3bJLe4JfUW7wDJhuhJ3,Neon Dreams,Leo Miles,Velvet Shadows,2010,classical,74,245745,TRUE,0.259,0.2,3,-22.597,0,0.138,0.87,0.591,0.048,0.237,118.15,4
cF3mQKYrLxExjVF2y8N7JY,Midnight Moon,Zara Ray,Midnight Moon,1996,latin,78,257496,FALSE,0.598,0.748,8,-10.488,1,0.054,0.134,0.126,0.231,0.48,84.15,4
ImZZTg1d75lVGOI6hxrdar,Dreaming Signal Forever,Kai Rhythm,Last Rain,2019,ambient,1,256842,FALSE,0.33,0.558,9,-19.662,0,0.108,0.343,0.492,0.174,0.453,104.53,4
oea81zdAPYwkHn2kGGNc68,Endless Fire,Remy Miles,Broken Journey,2005,edm,81,291753,TRUE,0.698,0.548,4,-14.011,0,0.245,0.425,0.495,0.348,0.536,125.6,5
kHZUaJ0Opjs67zWNBbud4I,Crystal Memory,Nico Beat,Neon Rhythm,2016,punk,76,224700,FALSE,0.593,0.99,1,-4.357,0,0.108,0,0.135,0.095,0.555,165.96,4
XjdiXuKGwm8CLpP3ZS4WQe,Wild Rhythm Forever,Sage Miles,Crystal Love,2026,house,100,187042,FALSE,0.695,0.752,8,-13.66,1,0.139,0.383,0.38,0.193,0.99,171.99,5
ffBvpUYrR0aAyNerrKVgxB,Electric Dreams,Nico Blue,Northern Memory,1997,rock,55,247928,TRUE,0.677,0.687,3,-14.696,1,0.077,0.369,0.052,0.19,0.505,157.18,4
Hm8JrjJn9NkaVPsDiJzqSh,Electric Lights,Elio Wave,Blue Dance,2010,soul,47,204629,TRUE,0.573,0.569,11,-12.873,0,0.233,0.43,0.203,0.252,0.457,93.07,5
Umj0opQcp4Y1PISJ4Ue3PH,Last Shadows,Mira Star,Velvet Rhythm,2012,electronic,61,174497,FALSE,0.702,0.708,8,-11.986,1,0.28,0.413,0.156,0.004,0.697,117.69,4
E1KTmuW3uPKsk0BoFYitjw,Velvet Echo Tonight,Sage Bloom,Neon Lights,2023,country,60,210091,FALSE,0.459,0.694,1,-10.293,0,0.239,0.289,0.447,0.171,0.445,144.53,4
YdLpSLQOqqLOOg5mi6LpSC,Crystal Lights,Luna Soul,Blue Moon,2000,pop,76,249810,FALSE,0.87,0.892,7,-6.246,1,0.137,0.433,0.095,0.153,0.536,133.81,3
Z4XGvqvK1M4AUdN7RpZU2Q,Endless Dreams,Luna Soul,Neon Dance,2015,folk,56,181260,FALSE,0.578,0.078,1,-24.544,1,0.042,1,0.086,0.259,0.655,63.92,5
Ch5nj59nS1Ry8nIjilIf3y,Neon Love Forever,Skye Hart,Midnight Rain,2018,soul,87,92023,FALSE,0.899,0.585,7,-13.625,1,0.03,0.327,0.042,0.241,0.708,99.94,3
NXOvuW3eoKltXQANaffPf7,Falling Love,Remy Beat,Falling Journey,2012,pop,87,240728,FALSE,0.728,0.64,11,-16.667,0,0.026,0.061,0.033,0.313,0.633,107.83,4
y94wlgYgnKFdgkkSPxAMpI,Velvet Echo,Kai Moon,Electric Waves,2014,country,31,237381,FALSE,0.691,0.488,10,-20.176,1,0.13,0.923,0.164,0.037,0.71,134.32,4
NlBsRu5GQrqGM4u4fIwjqw,Crystal Journey,Nico Sky,Last Moon,2004,classical,60,272639,FALSE,0.346,0.264,3,-21.887,1,0.32,1,0.042,0.153,0.487,62.39,4
Ze68Gn3myYBcfZLyJMKq77,Blue Road,Zara Bloom,Blue Hearts,2015,blues,58,248346,FALSE,0.455,0.521,0,-18.402,1,0.089,0.451,0.009,0.056,0.634,100.1,5
x2GEWHENNBUWtMPriyHxRV,Neon Moon,Riven Hart,Dreaming Dance,2022,jazz,53,170484,TRUE,0.642,0.521,4,-12.434,0,0.021,0.435,0.537,0.124,0.37,110.83,4
hC82BrpJe9s4kuWCZbcMJr,Endless Memory,Echo Fox,Burning Lights,2011,r-n-b,53,197717,FALSE,0.558,0.35,2,-22.157,0,0.22,0.674,0.053,0.048,0.459,93.44,4
S5cWGTZEvmiLDnXCHUXsUQ,Endless Dance,Mira Soul,Lost Signal,2005,hip-hop,53,157524,FALSE,0.857,0.819,7,-16.381,0,0.272,0.069,0.047,0.121,0.485,109.31,4
P1rTrEB23v9jcDREb027GW,Dreaming Signal,Mira River,Silver Signal,2020,latin,69,215141,FALSE,0.599,0.61,2,-17.289,0,0.068,0.211,0.203,0.095,0.697,99.96,3
zaBj6zU1a5s6NwvvBcaPnf,Midnight Love,Orion Hart,Lost Stars,2002,ambient,41,198537,TRUE,0.313,0.061,5,-25.278,0,0.16,1,0.639,0.022,0.619,110.44,3
wr0i4EHfnv1tY81ojBBwY9,Velvet Stars,Kai Ray,Silver Echo,2004,pop,62,209645,FALSE,0.827,0.864,1,-10.477,1,0.08,0.224,0.055,0.156,0.572,117.91,3
EJO0GYxtMtxZUIxHqUahDK,Electric Dreams,Sage Miles,Dreaming Dreams,2016,rock,54,307346,TRUE,0.364,0.778,8,-9.901,0,0.151,0.247,0.159,0.228,0.221,102.81,3
Uh5iNJMlnbVa7GbtTiQlac,Endless Memory Forever,Maya Stone,Crystal Road,2012,rock,66,179210,TRUE,0.621,0.546,10,-16.926,0,0.066,0.737,0.072,0.083,0.694,159.08,4
BN4yzw1KrrzmFkP6jB4s6V,Midnight Dreams,Skye Sky,Silver Rain,2010,edm,61,153812,TRUE,0.832,0.99,1,-4.563,1,0.002,0,0.181,0.055,0.456,116.97,4
1MHa6Okh3IuG2Jrs9SYYhy,Summer Shadows,Riven Star,Hidden Rain,2000,metal,32,194656,TRUE,0.428,0.836,8,-3.696,0,0.026,0.105,0.062,0.037,0.361,167.07,4
rpY6H8tPoAtLqCo5dFLend,Dreaming Dreams,Luna Miles,Endless Fire,2023,reggae,95,249552,FALSE,0.838,0.758,2,-8.697,1,0.258,0.322,0.082,0.033,0.99,118.02,4
7udXVz5AFTZ6d9JhgPgMSN,Silent Signal,Nova Sky,Electric Moon,1999,punk,85,165746,FALSE,0.517,0.781,2,-8.48,0,0.085,0.35,0.432,0.077,0.346,154.94,3
2EFNuff8Vz0upegHNom0mt,Neon Story,Leo Fox,Falling Rain,1997,k-pop,86,234811,FALSE,0.973,0.877,3,-7.157,0,0.056,0,0.458,0.11,0.571,151.98,4
soY223NSUffpVMr58PFBxk,Wild Sunrise Again,Aria North,Golden Dance,2026,country,84,363856,FALSE,0.645,0.63,11,-16.608,0,0.06,0.425,0.017,0.012,0.677,110.82,4
5suvtlfMgGJnRgMGapIo47,Summer Road Again,Vera Beat,Silver Road,1998,soul,90,232146,FALSE,0.615,0.58,11,-18.355,1,0.149,0.433,0.109,0.06,0.774,81.24,4
y9P8xn2z1GCpWsDR7Fm5Rk,Broken Dreams,Sage Ray,Silent Journey,2003,k-pop,71,267746,FALSE,0.801,0.877,7,-8.777,0,0.019,0.237,0.203,0.243,0.656,110.74,4
